City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
699,Waddan,LY,29.1614,16.139,76.44,17,96,18.5,overcast clouds
700,Wanaka,NZ,-44.7,169.15,57.25,74,100,7.14,overcast clouds
701,Kirakira,SB,-10.4544,161.9205,83.08,77,100,5.26,light rain
702,Kontagora,NG,10.3999,5.4695,81.46,52,91,4.5,overcast clouds
703,Brighton,GB,50.8284,-0.1395,50.41,86,100,1.99,overcast clouds
704,Chekhov,RU,55.1431,37.4711,30.09,71,14,3.49,few clouds
705,Wairoa,NZ,-39.0333,177.3667,68.56,62,3,3.0,clear sky
706,High Prairie,CA,55.4334,-116.4858,40.08,83,90,5.97,overcast clouds
707,Bowen,AU,-20.0167,148.2333,77.9,75,12,17.18,few clouds
708,Surt,LY,31.2089,16.5887,65.25,71,27,19.93,scattered clouds
709,Arari,BR,-3.4536,-44.78,73.06,97,100,2.93,overcast clouds
710,Jishou,CN,28.3167,109.7167,65.64,66,99,3.6,overcast clouds
711,Yen Bai,VN,21.7,104.8667,70.84,94,100,2.17,overcast clouds
712,Kirillov,RU,59.863,38.3813,32.58,65,99,7.78,overcast clouds
713,Bagdarin,RU,54.4333,113.6,54.68,50,83,2.68,broken clouds
714,Dingle,PH,10.9995,122.6711,87.66,61,100,11.16,overcast clouds
715,Naze,JP,28.3667,129.4833,67.12,66,100,12.44,light rain
716,Moose Factory,CA,51.2585,-80.6094,35.6,64,0,8.05,clear sky
717,Chokwe,MZ,-24.5333,32.9833,66.0,87,32,11.34,scattered clouds
718,Lexington,US,37.9887,-84.4777,73.4,56,40,10.36,scattered clouds
719,Astana,KZ,51.1801,71.446,51.75,76,0,8.95,clear sky
